amount,transactionType,sender_directMatchWithSDN,sender_terroristAffiliation,sender_highRiskCountry,sender_secondarySanctionsRisk,sender_sectoralSanctions,sender_FATFListCountryStatus,sender_antiMoneyLaundering,receiver_directMatchWithSDN,receiver_terroristAffiliation,receiver_highRiskCountry,receiver_secondarySanctionsRisk,receiver_sectoralSanctions,receiver_FATFListCountryStatus,receiver_antiMoneyLaundering,senderCountry,receiverCountry
2054709,ACH Transfer,True,False,True,True,True,none,True,False,True,True,True,False,grey,True,United Kingdom,China
4694646,Check,False,True,True,False,True,grey,True,True,False,True,True,False,black,False,Switzerland,Switzerland
1937803,Crypto,False,False,True,False,False,grey,False,True,False,True,False,False,none,True,Switzerland,China
192208,SWIFT,True,False,False,False,False,black,True,True,True,True,False,True,none,False,Brazil,Switzerland
1524457,Wire Transfer,False,True,True,False,False,grey,False,True,True,True,False,False,grey,False,United Kingdom,India
1786069,SWIFT,True,True,True,True,False,none,False,False,True,False,True,False,black,True,Germany,United Kingdom
2821196,Wire Transfer,False,False,False,False,True,none,False,False,True,False,True,True,grey,False,Germany,United Kingdom
4056330,ACH Transfer,True,False,True,False,True,black,False,False,True,True,True,True,grey,False,United Kingdom,Switzerland
1260289,ACH Transfer,True,False,False,False,True,grey,True,True,True,False,True,False,grey,True,United Kingdom,Russia
2386245,SWIFT,False,True,True,True,True,none,False,True,True,False,True,True,none,False,China,Switzerland
1444438,SWIFT,True,True,False,False,False,black,False,True,True,True,False,True,grey,False,India,India
2686233,Wire Transfer,False,True,True,False,False,none,False,True,False,False,False,False,grey,False,China,Brazil
3495234,ACH Transfer,True,True,False,True,False,grey,True,False,True,True,False,False,black,False,Switzerland,United States
3775891,Crypto,False,False,False,False,True,grey,False,False,False,True,False,False,black,False,India,United Kingdom
3992504,Crypto,True,True,True,True,True,none,False,False,True,True,True,True,black,True,United States,Brazil
2870475,Wire Transfer,False,False,False,True,False,black,False,True,True,True,False,False,black,True,United Kingdom,Germany
2606370,Wire Transfer,False,False,True,True,True,black,True,False,False,False,False,True,none,False,United Kingdom,Switzerland
1494116,Check,True,False,False,True,False,none,True,True,True,False,True,False,none,False,United States,Germany
717012,Wire Transfer,True,False,False,False,False,black,False,False,True,False,False,True,none,False,Russia,India
2698441,ACH Transfer,False,False,True,False,True,grey,True,True,False,False,False,True,black,True,Russia,Russia
4553124,SWIFT,False,True,True,True,False,grey,False,True,False,False,False,True,grey,False,Russia,Switzerland
233187,ACH Transfer,False,True,True,True,True,grey,True,False,False,True,True,False,grey,False,United States,United States
4863985,SWIFT,True,True,False,False,True,grey,True,False,True,False,False,True,none,True,India,Switzerland
2364463,Wire Transfer,True,False,False,False,True,none,False,True,True,False,False,False,black,True,Germany,Switzerland
2065708,ACH Transfer,False,True,True,True,False,black,True,True,True,True,False,False,none,True,China,Brazil
3263223,Wire Transfer,False,True,True,True,False,black,True,False,True,True,False,False,black,True,Brazil,Russia
4898259,Check,False,False,False,True,False,black,False,False,False,False,False,True,black,True,India,United States
2148174,SWIFT,False,True,False,True,False,grey,False,True,True,False,False,False,grey,False,Russia,Germany
4676833,SWIFT,False,True,False,True,False,grey,True,True,False,False,True,True,grey,True,Russia,United Kingdom
680758,Check,False,False,True,True,True,none,False,True,False,False,True,True,none,False,India,United States
1175050,Crypto,False,False,False,True,False,none,False,False,False,True,False,True,black,True,China,Switzerland
990068,Crypto,True,True,True,False,True,black,True,False,True,False,True,False,grey,True,China,United Kingdom
182343,Crypto,False,False,False,True,True,black,True,True,False,True,False,False,black,False,Brazil,Brazil
4738443,Crypto,True,False,False,True,True,black,False,False,True,True,True,False,none,True,Brazil,Switzerland
2318099,Crypto,True,True,False,False,False,black,True,False,True,False,True,False,black,True,United Kingdom,Germany
1407853,Crypto,True,True,False,False,True,black,True,False,False,True,True,True,none,True,Germany,Germany
1568473,Check,True,False,False,True,True,none,True,True,True,True,True,False,none,True,Russia,Brazil
1434233,SWIFT,True,False,True,True,True,grey,True,True,False,False,False,True,grey,False,China,United States
1852746,Check,True,False,False,False,True,black,True,False,False,False,True,False,none,True,United States,Germany
4534635,Wire Transfer,True,True,False,False,False,grey,True,True,False,False,True,False,grey,False,United States,Russia
3229924,Crypto,True,False,True,False,False,none,False,True,False,True,True,False,none,False,Germany,Switzerland
1425025,Crypto,True,True,False,True,True,grey,True,True,False,True,False,False,grey,False,Germany,United States
4248379,Wire Transfer,True,True,True,False,False,black,True,True,False,False,False,False,none,True,Switzerland,China
540691,Check,True,False,False,False,True,black,True,False,False,True,False,True,none,False,Germany,Germany
1268964,Crypto,False,False,True,True,True,grey,False,False,True,False,True,True,grey,True,Switzerland,United Kingdom
4390520,Wire Transfer,False,True,True,True,False,black,False,False,False,True,True,True,none,False,Germany,China
3207179,Check,False,False,False,False,True,black,True,False,False,True,True,True,black,False,Switzerland,China
3109712,Wire Transfer,False,False,False,True,False,black,True,True,True,True,False,False,none,False,India,China
732148,Check,False,True,True,True,True,grey,False,False,False,True,False,True,black,False,China,United Kingdom
2226589,Crypto,False,False,False,False,True,none,True,True,False,False,False,True,none,False,India,Switzerland
1737397,ACH Transfer,False,True,False,False,False,black,False,True,True,False,False,False,black,True,China,United States
733664,SWIFT,True,False,False,False,False,black,True,False,True,True,True,True,none,True,China,United States
2588337,SWIFT,False,True,False,False,False,black,True,True,False,True,False,True,grey,True,Switzerland,United States
4089546,SWIFT,True,False,False,True,False,none,False,True,True,False,False,False,black,True,United Kingdom,Russia
3674496,SWIFT,False,True,False,True,False,grey,False,False,True,True,False,False,none,False,Germany,Brazil
2946936,Wire Transfer,False,False,True,True,True,grey,False,True,True,False,False,True,black,False,Russia,Russia
3393603,ACH Transfer,True,True,True,True,False,black,False,True,True,True,False,False,grey,False,Switzerland,United States
4415415,Check,False,True,False,False,False,grey,False,False,False,False,True,False,black,False,Russia,China
2307019,ACH Transfer,True,True,True,True,False,none,False,False,False,False,True,False,none,False,Switzerland,Brazil
1231608,Crypto,True,True,True,True,True,black,True,False,False,True,False,False,none,True,China,Switzerland
3651867,Crypto,True,False,False,False,True,black,True,False,False,True,False,False,black,True,Switzerland,United Kingdom
3196570,Check,True,False,True,True,False,black,True,True,False,True,True,False,black,False,United States,United States
1089248,Wire Transfer,True,True,False,False,False,grey,True,True,True,True,False,False,none,False,Germany,Germany
2251412,Crypto,True,False,False,False,True,black,False,True,False,True,False,False,none,True,Switzerland,Russia
2457283,SWIFT,False,False,False,True,True,black,True,True,True,False,False,False,none,False,Switzerland,United States
2299000,Wire Transfer,False,True,True,False,True,black,False,True,True,True,False,True,black,True,Russia,India
2473846,SWIFT,False,False,False,False,False,grey,True,True,True,True,True,True,black,False,India,Russia
88510,Crypto,True,False,True,True,False,none,False,False,True,False,False,True,none,False,China,United Kingdom
4318712,Wire Transfer,True,False,False,True,False,none,False,False,True,True,False,False,black,False,Brazil,Russia
2023815,ACH Transfer,True,True,False,True,True,none,True,False,True,True,True,False,none,False,Germany,Brazil
232483,SWIFT,True,True,True,True,True,none,True,False,False,True,True,True,grey,False,Russia,India
1919999,ACH Transfer,True,True,True,False,True,black,False,False,False,False,True,False,none,True,China,Germany
1406460,ACH Transfer,False,True,False,True,False,none,True,True,False,True,False,False,black,False,Russia,Brazil
3539454,Crypto,True,False,False,False,False,grey,False,False,False,True,False,False,none,False,Switzerland,Switzerland
2588892,Crypto,False,True,True,True,False,grey,True,False,False,True,True,True,none,False,Russia,China
2372886,Crypto,True,True,False,False,False,none,False,False,True,True,True,True,none,False,United Kingdom,Germany
2867450,SWIFT,False,True,False,True,False,none,True,False,False,True,True,False,none,True,China,Brazil
3982266,SWIFT,False,True,True,False,True,black,False,False,False,False,False,False,grey,False,Germany,United States
2273597,Wire Transfer,True,True,False,True,True,none,True,True,True,False,True,False,grey,False,India,Switzerland
2907606,ACH Transfer,True,True,True,True,True,grey,False,False,False,False,False,True,none,False,Germany,Russia
2745362,SWIFT,False,True,False,False,False,black,True,True,True,False,True,True,grey,True,China,Germany
4473988,ACH Transfer,False,False,True,False,True,black,False,True,True,False,False,False,none,True,China,India
4868597,Wire Transfer,False,False,True,True,True,black,False,True,False,False,False,False,none,False,India,United States
3150156,SWIFT,True,False,True,True,False,grey,False,True,True,True,True,False,black,True,United States,Switzerland
3268069,Check,True,False,False,True,True,grey,False,True,True,True,True,True,none,False,Germany,Germany
3943431,SWIFT,False,False,True,False,True,black,False,True,True,True,True,True,black,True,China,United States
3556921,Wire Transfer,False,True,False,True,True,black,False,False,False,False,True,True,black,False,Germany,India
1633163,Wire Transfer,True,True,True,True,False,grey,False,False,False,False,False,False,none,True,United States,United Kingdom
1004606,ACH Transfer,True,True,False,True,False,black,False,True,True,False,True,True,grey,False,Germany,India
4537114,Crypto,False,False,False,True,False,black,False,False,False,True,True,False,none,True,United States,Germany
2185268,SWIFT,True,False,True,True,True,grey,True,True,True,True,True,False,black,False,India,Russia
3095987,Wire Transfer,False,True,True,False,False,none,True,False,True,False,True,False,none,False,China,India
3074660,SWIFT,True,False,False,False,False,none,False,True,True,True,False,False,none,True,Russia,Russia
1594384,ACH Transfer,True,False,True,False,False,none,True,False,False,True,False,False,black,True,Switzerland,China
4312634,Wire Transfer,True,False,True,False,False,grey,True,False,True,True,False,False,none,False,China,Germany
1429803,Crypto,True,True,False,False,True,grey,True,False,False,True,True,True,none,True,Brazil,Germany
1556095,Check,False,False,True,True,True,grey,False,True,True,True,False,False,black,True,Switzerland,India
4190402,ACH Transfer,False,False,True,False,False,black,True,True,False,True,True,True,grey,True,United Kingdom,United Kingdom
607328,Check,True,True,True,True,True,none,False,True,True,True,False,True,grey,False,India,Russia
2584061,Check,True,False,False,True,True,black,True,True,True,True,True,True,none,True,Switzerland,United Kingdom
813414,Wire Transfer,True,False,True,False,True,black,True,False,True,False,False,False,none,True,United States,India
4551193,SWIFT,True,False,True,False,False,black,False,True,False,False,True,False,none,True,Switzerland,United Kingdom
519650,Wire Transfer,True,True,True,True,True,black,False,True,True,False,True,False,none,False,India,India
453013,Crypto,False,False,True,True,True,grey,False,True,False,False,False,True,black,True,Switzerland,United Kingdom
2932982,ACH Transfer,False,True,True,True,True,grey,False,False,False,False,False,True,grey,True,United States,China
